time_seconds,chicken_id,x,y,direction,invisible,frame
1,31,497.658170741973,549.2540355911608,3.385938748869032,0,30
1,32,558.4280419090752,645.041608077951,4.450589592585561,0,30
1,33,520.0582600004464,769.5265507253232,5.672320068981578,0,30
1,34,450.231500932507,982.8175326068538,5.9690260418206105,0,30
1,35,809.7990173375892,1150.5685875861664,1.7627825445142749,0,30
1,36,1053.9703926267316,1139.0682214995172,1.9198621771937647,0,30
1,37,1225.0365364446834,1193.7901184883394,2.530727415391774,0,30
1,38,1393.612413302873,1170.3613865988764,1.8675022996339348,0,30
1,39,962.8758744173922,1340.4111042064242,5.846852994181009,0,30
1,40,1128.3639505158053,1283.6449790739211,1.8500490071139915,0,30
1,41,1270.9639723331163,1314.6335833467006,0.9075712110370522,0,30
1,42,1424.3559229797677,1299.6084580253248,0.8203047484373356,0,30
1,43,1187.475552922729,1457.1114995173918,0.6981317007977323,0,30
1,44,1305.9420168991148,1433.1211732694323,3.5081117965086337,0,30
1,45,1419.290038302206,1437.025705100794,0.9424777960769388,0,30
11,31,497.658170741973,549.2540355911608,3.385938748869032,0,330
11,32,558.4280419090752,645.041608077951,4.450589592585561,0,330
11,33,532.3995903781363,881.9245673353142,4.27605666738613,0,330
11,34,889.9575283297671,1037.6120531547988,2.722713633111148,0,330
11,35,809.7990173375892,1150.5685875861664,1.7627825445142749,0,330
11,36,1053.9703926267316,1139.0682214995172,1.9198621771937647,0,330
11,37,1223.0514511933977,1188.725316718956,2.4783675378319447,0,330
11,38,1415.530221522051,1195.0189208454512,3.1590459461097256,0,330
11,39,959.2535840470828,1343.1764992581952,5.846852994181009,0,330
11,40,1128.3639505158053,1283.6449790739211,1.8500490071139915,0,330
11,41,1270.9639723331163,1314.6335833467006,0.9075712110370522,0,330
11,42,1407.9175668153841,1314.6769511760099,1.2042771838760886,0,330
11,43,1187.475552922729,1457.1114995173918,0.6981317007977323,0,330
11,44,1305.9420168991148,1433.1211732694323,3.5081117965086337,0,330
11,45,1419.290038302206,1437.025705100794,0.9424777960769388,0,330
21,31,503.7120480995913,539.7703366139876,3.385938748869032,0,630
21,32,561.1677679364725,653.2607861601426,4.468042885105504,0,630
21,33,549.2170403549319,828.874401980445,5.375614096142545,0,630
21,34,897.024866263838,1037.0881485109253,2.722713633111148,0,630
21,35,805.4029122786254,1160.749018939902,2.1118483949131397,0,630
21,36,1055.0190539137222,1148.0070908219184,1.9547687622336514,0,630
21,37,1210.6002522567787,1116.9042636033191,1.4311699866353516,0,630
21,38,1418.2699475494485,1204.6079619413417,3.1590459461097256,0,630
21,39,455.5370123061921,963.7631436484506,0.0,0,630
21,40,1124.33547708926,1271.656897604827,1.7278759594743882,0,630
21,41,928.3559102438694,1413.4826646880063,4.468042885105504,0,630
21,42,1408.1439413038402,1307.5601198078086,1.3788101090755218,0,630
21,43,1243.4961278595583,1313.4332185617934,0.733038285837619,0,630
21,44,1305.8975737934911,1419.8700069329511,3.4732052114687475,0,630
21,45,1433.5060565079789,1434.2378494267637,0.7155849933176757,0,630
31,31,503.7120480995913,539.7703366139876,3.385938748869032,0,930
31,32,561.1677679364725,653.2607861601426,4.468042885105504,0,930
31,33,549.2170403549319,828.874401980445,5.375614096142545,0,930
31,34,897.024866263838,1037.0881485109253,2.722713633111148,0,930
31,35,805.4029122786254,1160.749018939902,2.1118483949131397,0,930
31,36,1055.0190539137222,1148.0070908219184,1.9547687622336514,0,930
31,37,1221.559156366368,1119.6439896307163,1.4835298641951815,0,930
31,38,1432.3430433608573,1204.8199205741216,3.0019663134302377,0,930
31,39,455.5370123061921,963.7631436484506,0.0,0,930
31,40,1127.075203116657,1270.2870345911285,1.605702911834785,0,930
31,41,579.8516098940041,1388.5491089914567,4.625122517784992,0,930
31,42,1400.851054345409,1293.123460871859,1.448623279155295,0,930
31,43,1261.4391139627257,1290.5172996978326,0.5934119456780724,0,930
31,44,1292.2091265630338,1407.914371152928,3.4732052114687475,0,930
31,45,1427.1551907390078,1427.7343285574887,0.680678408277789,0,930
41,31,503.7120480995913,539.7703366139876,3.385938748869032,0,1230
41,32,561.1677679364725,653.2607861601426,4.468042885105504,0,1230
41,33,549.2170403549319,828.874401980445,5.375614096142545,0,1230
41,34,897.024866263838,1037.0881485109253,2.722713633111148,0,1230
41,35,805.4029122786254,1160.749018939902,2.1118483949131397,0,1230
41,36,1055.0190539137222,1148.0070908219184,1.9547687622336514,0,1230
41,37,1221.559156366368,1119.6439896307163,1.4835298641951815,0,1230
41,38,1426.8635913060627,1185.6418383823407,3.0019663134302377,0,1230
41,39,455.5370123061921,963.7631436484506,0.0,0,1230
41,40,1127.075203116657,1270.2870345911285,1.605702911834785,0,1230
41,41,690.3244221572493,977.5666820642198,0.5759586531581291,0,1230
41,42,1406.5094167632444,1299.9754343025863,1.448623279155295,0,1230
41,43,1262.124045469575,1304.215929834819,0.5934119456780724,0,1230
41,44,1292.2091265630338,1407.914371152928,3.4732052114687475,0,1230
41,45,1423.4090140596868,1419.9980675752258,0.6457718232379024,0,1230
51,31,503.7120480995913,539.7703366139876,3.385938748869032,0,1530
51,32,559.7979049227739,650.5210601327454,4.468042885105504,0,1530
51,33,558.8060814508224,813.80590882976,5.375614096142545,0,1530
51,34,893.0831354361561,1025.6948735439983,2.6354471705114326,0,1530
51,35,832.800172552598,1178.5572381179843,2.1118483949131397,0,1530
51,36,1055.0190539137222,1148.0070908219184,1.9547687622336514,0,1530
51,37,1221.559156366368,1119.6439896307163,1.4835298641951815,0,1530
51,38,1438.3755596136095,1245.2645793105019,2.84488668075075,0,1530
51,39,455.5370123061921,963.7631436484506,6.265732014659643,0,1530
51,40,1127.075203116657,1270.2870345911285,1.605702911834785,0,1530
51,41,900.9050793226642,564.504923920455,0.24434609527920606,0,1530
51,42,1405.1395537495457,1323.2631055354632,1.448623279155295,0,1530
51,43,1262.124045469575,1304.215929834819,0.5934119456780724,0,1530
51,44,1287.4146060150888,1399.010261563887,3.4732052114687475,0,1530
51,45,1423.4090140596868,1419.9980675752258,0.6457718232379024,0,1530
61,31,502.95869837538737,541.6556266603175,3.3335788713092027,0,1830
61,32,525.6985030264043,709.4651457091737,4.310963252426016,0,1830
61,33,573.5426341803939,836.5008170118294,5.672320068981578,0,1830
61,34,898.134713923431,1008.7206975977645,2.2340214425527414,0,1830
61,35,832.800172552598,1178.5572381179843,2.1118483949131397,0,1830
61,36,1055.0190539137222,1148.0070908219184,1.9547687622336514,0,1830
61,37,1221.559156366368,1121.0138526444148,1.5358897417550115,0,1830
61,38,1439.7454226273082,1240.4700587625566,2.84488668075075,0,1830
61,39,423.70350542019287,949.2905207790847,6.1610122595399845,0,1830
61,40,1127.075203116657,1270.2870345911285,1.605702911834785,0,1830
61,41,638.4009609907299,529.0090284755671,4.0142572795869835,0,1830
61,42,1405.1395537495457,1323.2631055354632,1.448623279155295,0,1830
61,43,1262.124045469575,1304.215929834819,0.5934119456780724,0,1830
61,44,1287.4146060150888,1399.010261563887,3.4732052114687475,0,1830
61,45,1423.4090140596868,1419.9980675752258,0.6457718232379024,0,1830
71,31,498.16417782744213,570.4227499479886,3.3335788713092027,0,2130
71,32,549.542232575315,697.2387629493219,4.171336912266471,0,2130
71,33,566.6933191119007,846.0898581077199,5.550147021341976,0,2130
71,34,1056.4179719551612,1381.9390957418564,2.373647782712286,0,2130
71,35,716.6365828023125,1284.7839648963322,3.1066860685498963,0,2130
71,36,1059.5870447169093,1145.66463441424,2.3387411976724,0,2130
71,37,1221.0317232279276,1119.3127860564152,1.623156204354728,0,2130
71,38,1441.1152856410067,1242.5248532831047,2.84488668075075,0,2130
71,39,462.3780476742717,952.9222584964848,6.213372137099814,0,2130
71,40,1121.0055760626572,1251.5169937683133,1.553343034274955,0,2130
71,41,639.926295361662,539.4414049717595,4.0142572795869835,0,2130
71,42,1397.7985294284854,1323.5514980984567,1.448623279155295,0,2130
71,43,1254.5897988942327,1312.4351079170106,0.5934119456780724,0,2130
71,44,1287.4146060150888,1399.010261563887,3.4732052114687475,0,2130
71,45,1425.9759533778315,1426.1369150055325,0.8028514559173923,0,2130
81,31,537.2031997694941,584.6199039078093,4.293509959906073,0,2430
81,32,543.0793916076985,716.1379706451742,4.886921905584138,0,2430
81,33,476.93156899252233,846.9853224770867,5.689773361501521,0,2430
81,34,1202.5195661834673,1458.1391467358105,2.199114857512855,0,2430
81,35,755.1158656819393,1295.241864347071,3.1241393610698394,0,2430
81,36,1051.349781223174,1160.9084552310178,2.3387411976724,0,2430
81,37,1211.4426821320371,1120.6826490701137,1.623156204354728,0,2430
81,38,1410.4741106782444,1188.5794935419003,3.5430183815484737,0,2430
81,39,465.0591032098512,1062.680933971787,6.108652381980155,0,2430
81,40,1120.762826510358,1269.129561608936,1.605702911834785,0,2430
81,41,526.5719974731967,467.63257272682625,4.415683007545675,0,2430
81,42,1430.6752417572525,1292.0446487833883,0.9250245035569955,0,2430
81,43,1253.941375844718,1314.1823394720732,0.7679448708775056,0,2430
81,44,1313.2410904398262,1425.4970250859117,3.1590459461097717,0,2430
81,45,1426.8642019326553,1416.4958885800017,0.8377580409572789,0,2430
91,31,533.6421499908173,676.3011226612927,4.293509959906073,0,2730
91,32,667.4491850302405,783.1334878906176,3.560471674068463,0,2730
91,33,473.9182875123935,872.3210473907403,5.777039824101236,0,2730
91,34,1202.5195661834673,1458.1391467358105,2.199114857512855,0,2730
91,35,755.1158656819393,1295.241864347071,3.1241393610698394,0,2730
91,36,1051.349781223174,1160.9084552310178,2.3387411976724,0,2730
91,37,1207.333093090941,1119.312786056415,1.623156204354728,0,2730
91,38,1342.5950627874415,1298.2634485198014,3.228859116189498,0,2730
91,39,418.0209499705471,993.4934980637046,5.9690260418206105,0,2730
91,40,1120.762826510358,1269.129561608936,1.605702911834785,0,2730
91,41,538.8468532907309,507.0068396322454,3.76991118430778,0,2730
91,42,1449.0773079257078,1283.5989548204147,0.6283185307179591,0,2730
91,43,1253.941375844718,1314.1823394720732,0.7679448708775056,0,2730
91,44,1313.2410904398262,1425.4970250859117,3.1590459461097717,0,2730
